"Date","Model","Covariance Type","Asset","Weight"
"2002-03-26","Naive","N/A",".TRXFLDUSPN1",0.0625
"2002-03-26","Naive","N/A",".TRXFLDUSPT1",0.0625
"2002-03-26","Naive","N/A",".TRXFLDUSPU1",0.0625
"2002-03-26","Naive","N/A",".TRXFLDUSPY2",0.0625
"2002-03-26","Naive","N/A",".TRXFLDUSPY3",0.0625
"2002-03-26","Naive","N/A",".TRXFLDUSPY4",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPE1",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPF1",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPF4",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPH1",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPH2",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPI1",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPI2",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPI4",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPM2",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPM3",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPN1",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPT1",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPU1",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPY2",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPY3",0.0625
"2002-04-24","Naive","N/A",".TRXFLDUSPY4",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPE1",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPF1",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPF4",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPH1",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPH2",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPI1",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPI2",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPI4",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPM2",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPM3",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPN1",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPT1",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPU1",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPY2",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPY3",0.0625
"2002-05-23","Naive","N/A",".TRXFLDUSPY4",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPE1",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPF1",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPF4",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPH1",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPH2",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPI1",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPI2",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPI4",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPM2",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPM3",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPN1",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPT1",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPU1",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPY2",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPY3",0.0625
"2002-06-21","Naive","N/A",".TRXFLDUSPY4",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPE1",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPF1",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPF4",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPH1",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPH2",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPI1",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPI2",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPI4",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPM2",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPM3",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPN1",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPT1",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPU1",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPY2",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPY3",0.0625
"2002-07-22","Naive","N/A",".TRXFLDUSPY4",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPE1",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPF1",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPF4",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPH1",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPH2",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPI1",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPI2",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPI4",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPM2",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPM3",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPN1",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPT1",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPU1",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPY2",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPY3",0.0625
"2002-08-20","Naive","N/A",".TRXFLDUSPY4",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPE1",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPF1",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPF4",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPH1",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPH2",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPI1",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPI2",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPI4",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPM2",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPM3",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPN1",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPT1",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPU1",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPY2",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPY3",0.0625
"2002-09-18","Naive","N/A",".TRXFLDUSPY4",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPE1",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPF1",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPF4",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPH1",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPH2",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPI1",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPI2",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPI4",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPM2",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPM3",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPN1",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPT1",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPU1",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPY2",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPY3",0.0625
"2002-10-17","Naive","N/A",".TRXFLDUSPY4",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPE1",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPF1",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPF4",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPH1",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPH2",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPI1",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPI2",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPI4",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPM2",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPM3",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPN1",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPT1",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPU1",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPY2",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPY3",0.0625
"2002-11-15","Naive","N/A",".TRXFLDUSPY4",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPE1",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPF1",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPF4",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPH1",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPH2",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPI1",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPI2",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPI4",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPM2",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPM3",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPN1",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPT1",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPU1",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPY2",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPY3",0.0625
"2002-12-16","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-01-14","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-02-12","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-03-13","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-04-11","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-05-12","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-06-10","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-07-09","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-08-07","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-09-05","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-10-06","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-11-04","Naive","N/A",".TRXFLDUSPY4",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPE1",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPF1",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPF4",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPH1",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPH2",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPI1",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPI2",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPI4",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPM2",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPM3",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPN1",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPT1",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPU1",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPY2",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPY3",0.0625
"2003-12-03","Naive","N/A",".TRXFLDUSPY4",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPE1",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPF1",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPF4",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPH1",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPH2",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPI1",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPI2",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPI4",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPM2",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPM3",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPN1",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPT1",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPU1",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPY2",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPY3",0.0625
"2004-01-01","Naive","N/A",".TRXFLDUSPY4",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPE1",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPF1",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPF4",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPH1",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPH2",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPI1",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPI2",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPI4",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPM2",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPM3",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPN1",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPT1",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPU1",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPY2",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPY3",0.0625
"2004-01-30","Naive","N/A",".TRXFLDUSPY4",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPE1",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPF1",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPF4",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPH1",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPH2",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPI1",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPI2",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPI4",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPM2",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPM3",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPN1",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPT1",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPU1",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPY2",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPY3",0.0625
"2004-03-01","Naive","N/A",".TRXFLDUSPY4",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPE1",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPF1",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPF4",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPH1",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPH2",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPI1",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPI2",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPI4",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPM2",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPM3",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPN1",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPT1",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPU1",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPY2",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPY3",0.0625
"2004-03-30","Naive","N/A",".TRXFLDUSPY4",0.0625
"2004-04-28","Naive","N/A",".TRXFLDUSPE1",0.0625
"2004-04-28","Naive","N/A",".TRXFLDUSPF1",0.0625
"2004-04-28","Naive","N/A",".TRXFLDUSPF4",0.0625
"2004-04-28","Naive","N/A",".TRXFLDUSPH1",0.0625
"2004-04-28","Naive","N/A",".TRXFLDUSPH2",0.0625
